dataset,prompt_index,strategy,fixed_g,output_tokens,wall_ms,cuda_ms,rounds,accepted_tokens,verified_tokens,proposed_tokens,draft_generated_tokens,mean_uploaded_g,mean_generated_g,acceptance_rate,tpot_wall_ms,tpot_cuda_ms,speedup_vs_target_wall,speedup_vs_target_cuda,latency_reduction_wall,latency_reduction_cuda
gsm8k,980,target_only,,4,54.93967980146408,54.879390716552734,4,0,0,0,0,0.0,0.0,0.0,13.73491995036602,13.719847679138184,,,,
gsm8k,980,fixed_g2,2,4,170.47155275940895,170.44985961914062,3,1,4,6,6,2.0,2.0,0.25,42.61788818985224,42.612464904785156,0.322280632235467,0.32196794317799526,-2.1028858081343618,-2.1058992709940836
gsm8k,980,adaptive_entropy,,4,92.71464869379997,92.68895721435547,3,1,3,3,6,1.0,2.0,0.3333333333333333,23.178662173449993,23.172239303588867,0.5925674159960228,0.5920812183660334,-0.6875716973386734,-0.6889574757322989
