context_len,source_type,entropy_bin,n,entropy_mean,entropy_min,entropy_max,target_entropy_mean,greedy_accept_top1_rate,seq_accept_top1_mean,greedy_gain_top1_vs_top0_mean,seq_gain_top1_vs_top0_mean,target_mass_on_draft_top1_mean,draft_top1_mass_mean,greedy_accept_top2_rate,seq_accept_top2_mean,greedy_gain_top2_vs_top1_mean,seq_gain_top2_vs_top1_mean,target_mass_on_draft_top2_mean,draft_top2_mass_mean,greedy_accept_top3_rate,seq_accept_top3_mean,greedy_gain_top3_vs_top2_mean,seq_gain_top3_vs_top2_mean,target_mass_on_draft_top3_mean,draft_top3_mass_mean,greedy_accept_top4_rate,seq_accept_top4_mean,greedy_gain_top4_vs_top3_mean,seq_gain_top4_vs_top3_mean,target_mass_on_draft_top4_mean,draft_top4_mass_mean,greedy_accept_top5_rate,seq_accept_top5_mean,greedy_gain_top5_vs_top4_mean,seq_gain_top5_vs_top4_mean,target_mass_on_draft_top5_mean,draft_top5_mass_mean,seq_minus_greedy_top1,seq_minus_greedy_top2,seq_minus_greedy_top3,seq_minus_greedy_top4,seq_minus_greedy_top5
64,json_config,0,1,3.125197410583496,3.125197410583496,3.125197410583496,0.018322914838790894,0.0,7.927417755126953e-06,0.0,7.927417755126953e-06,1.444400936634338e-06,0.18194717168807983,0.0,0.015049934387207031,0.0,0.015042006969451904,0.0023241945669951747,0.33636374771595,0.0,0.01507270336151123,0.0,2.276897430419922e-05,0.002326729569517738,0.44586148858070374,0.0,0.01511305570602417,0.0,4.035234451293945e-05,0.002330061767565894,0.5272332951426506,1.0,1.0,1.0,0.9848869442939758,0.9998298853378174,0.6067201271653175,7.927417755126953e-06,0.015049934387207031,0.01507270336151123,0.01511305570602417,0.0
64,json_config,1,1,3.331738233566284,3.331738233566284,3.331738233566284,2.6545097827911377,0.0,0.4176861047744751,0.0,0.4176861047744751,0.046076152473688126,0.11031287163496017,0.0,0.7501344680786133,0.0,0.3324483633041382,0.09004232287406921,0.1873236671090126,0.0,0.9890291690826416,0.0,0.23889470100402832,0.16253028810024261,0.2631405219435692,0.0,0.9933338761329651,0.0,0.004304707050323486,0.19181807152926922,0.33778195083141327,1.0,1.0,1.0,0.006666123867034912,0.43323984555900097,0.41126617044210434,0.4176861047744751,0.7501344680786133,0.9890291690826416,0.9933338761329651,0.0
64,json_config,2,1,3.3922922611236572,3.3922922611236572,3.3922922611236572,2.982849359512329,0.0,0.4009466767311096,0.0,0.4009466767311096,0.04333030804991722,0.1080700010061264,0.0,0.8786184191703796,0.0,0.47767174243927,0.10255581885576248,0.18234536051750183,0.0,0.9695413708686829,0.0,0.09092295169830322,0.15482214838266373,0.25212059915065765,0.0,0.9908077716827393,0.0,0.021266400814056396,0.2031606025993824,0.32135284692049026,0.0,0.9970771670341492,0.0,0.006269395351409912,0.24857037886977196,0.3879328519105911,0.4009466767311096,0.8786184191703796,0.9695413708686829,0.9908077716827393,0.9970771670341492
64,json_config,3,1,3.4778995513916016,3.4778995513916016,3.4778995513916016,2.610801935195923,0.0,0.5752720832824707,0.0,0.5752720832824707,0.05634460225701332,0.09794426709413528,0.0,0.8817356824874878,0.0,0.3064635992050171,0.11726763844490051,0.18237750977277756,0.0,0.9564566016197205,0.0,0.07472091913223267,0.1639789529144764,0.25630972534418106,0.0,1.0,0.0,0.04354339838027954,0.2330138050019741,0.32415374368429184,0.0,1.0,0.0,0.0,0.2656235583126545,0.3835599459707737,0.5752720832824707,0.8817356824874878,0.9564566016197205,1.0,1.0
64,json_config,4,1,3.669797420501709,3.669797420501709,3.669797420501709,0.0003610352869145572,0.0,0.0,0.0,0.0,1.1118750364857988e-09,0.09143240004777908,0.0,0.0,0.0,0.0,2.573407265060723e-09,0.16376138478517532,0.0,7.748603820800781e-07,0.0,7.748603820800781e-07,5.741700004335826e-08,0.23496900498867035,0.0,1.0728836059570312e-06,0.0,2.980232238769531e-07,7.82332785220774e-08,0.3039857968688011,0.0,1.430511474609375e-06,0.0,3.5762786865234375e-07,1.0200621591849313e-07,0.37193258851766586,0.0,0.0,7.748603820800781e-07,1.0728836059570312e-06,1.430511474609375e-06
64,math,0,1,0.030584830790758133,0.030584830790758133,0.030584830790758133,0.01343709509819746,1.0,1.0,1.0,1.0,0.998944103717804,0.9968653321266174,1.0,1.0,0.0,0.0,0.9990732994920108,0.9975844289874658,1.0,1.0,0.0,0.0,0.9990819550694141,0.9982391741359606,1.0,1.0,0.0,0.0,0.9990895935889057,0.9988837683922611,1.0,1.0,0.0,0.0,0.9991390153782049,0.9991227612335933,0.0,0.0,0.0,0.0,0.0
64,math,1,1,3.458949327468872,3.458949327468872,3.458949327468872,1.3666892051696777,0.0,0.26109373569488525,0.0,0.26109373569488525,0.09219447523355484,0.3531087338924408,0.0,0.35810190439224243,0.0,0.09700816869735718,0.10846777074038982,0.47706153988838196,0.0,0.35810190439224243,0.0,0.0,0.10846777100628519,0.5482416525483131,0.0,0.854556143283844,0.0,0.49645423889160156,0.14212028150027894,0.5917531810700893,0.0,0.8564765453338623,0.0,0.0019204020500183105,0.14248546708072812,0.619410790503025,0.26109373569488525,0.35810190439224243,0.35810190439224243,0.854556143283844,0.8564765453338623
64,math,2,1,5.1815290451049805,5.1815290451049805,5.1815290451049805,2.1998825073242188,1.0,1.0,1.0,1.0,0.33281898498535156,0.13330243527889252,1.0,1.0,0.0,0.0,0.33515083277598023,0.20985158532857895,1.0,1.0,0.0,0.0,0.3668419406749308,0.2654203064739704,1.0,1.0,0.0,0.0,0.3692666788119823,0.30972355604171753,1.0,1.0,0.0,0.0,0.36945808852033224,0.3413856588304043,0.0,0.0,0.0,0.0,0.0
64,math,3,1,6.212130546569824,6.212130546569824,6.212130546569824,0.3810182809829712,0.0,0.0,0.0,0.0,6.228422777532217e-10,0.07856222987174988,0.0,4.172325134277344e-07,0.0,4.172325134277344e-07,2.4723490865685704e-08,0.13427118957042694,0.0,0.0054724812507629395,0.0,0.005472064018249512,0.0002178857973973991,0.1740845888853073,0.0,0.08544367551803589,0.0,0.07997119426727295,0.002159660303519273,0.19823263585567474,0.0,0.08544385433197021,0.0,1.7881393432617188e-07,0.0021596629090317454,0.2134626191109419,0.0,4.172325134277344e-07,0.0054724812507629395,0.08544367551803589,0.08544385433197021
64,math,4,1,6.539572715759277,6.539572715759277,6.539572715759277,1.2936079502105713,0.0,0.0003865361213684082,0.0,0.0003865361213684082,1.1318344149913173e-05,0.029279306530952454,0.0,0.527759313583374,0.0,0.5273727774620056,0.01498314177570137,0.05765778385102749,0.0,0.7107497453689575,0.0,0.1829904317855835,0.02457445112941059,0.0824099313467741,0.0,0.7562124729156494,0.0,0.045462727546691895,0.0280754384393731,0.10468445345759392,0.0,0.7563160061836243,0.0,0.00010353326797485352,0.028084895269785193,0.12695897556841373,0.0003865361213684082,0.527759313583374,0.7107497453689575,0.7562124729156494,0.7563160061836243
