case,context_len,draft_len,repeat_idx,cuda_ms,wall_ms,accepted_count,rejected_index
classic_spec_sampling,512,50,3,25.93929672241211,25.97842365503311,0.0,0.0
target_only,512,50,4,18.344703674316406,18.377389758825302,,
classic_spec_sampling,512,50,4,18.85843276977539,18.898174166679382,0.0,0.0
target_only,512,50,5,18.533504486083984,18.56861263513565,,
classic_spec_sampling,512,50,5,18.9946231842041,19.043542444705963,0.0,0.0
target_only,512,50,6,18.341888427734375,18.376067280769348,,
classic_spec_sampling,512,50,6,18.84604835510254,18.894337117671967,0.0,0.0
target_only,512,50,7,18.505983352661133,18.540147691965103,,
classic_spec_sampling,512,50,7,18.948511123657227,18.993791192770004,0.0,0.0
target_only,512,50,8,18.368703842163086,18.400996923446655,,
classic_spec_sampling,512,50,8,18.89507293701172,18.940020352602005,1.0,1.0
target_only,512,50,9,18.549152374267578,18.586918711662292,,
classic_spec_sampling,512,50,9,18.925439834594727,18.972456455230713,0.0,0.0
target_only,512,50,10,18.477344512939453,18.509559333324432,,
classic_spec_sampling,512,50,10,18.77177619934082,18.81205663084984,0.0,0.0
target_only,512,50,11,18.478559494018555,18.512267619371414,,
classic_spec_sampling,512,50,11,18.993759155273438,19.037358462810516,0.0,0.0
target_only,512,50,12,18.40982437133789,18.442943692207336,,
classic_spec_sampling,512,50,12,18.853151321411133,18.89382302761078,0.0,0.0
target_only,512,50,13,18.355520248413086,18.38730275630951,,
classic_spec_sampling,512,50,13,18.813791275024414,18.85482296347618,0.0,0.0
target_only,512,50,14,18.512319564819336,18.5479074716568,,
classic_spec_sampling,512,50,14,18.958656311035156,19.00312304496765,0.0,0.0
target_only,512,50,15,18.430912017822266,18.46364513039589,,
classic_spec_sampling,512,50,15,18.84227180480957,18.88229325413704,0.0,0.0
target_only,512,50,16,21.147232055664062,21.18176966905594,,
classic_spec_sampling,512,50,16,18.962623596191406,19.00714635848999,0.0,0.0
target_only,512,50,17,18.437280654907227,18.472813069820404,,
classic_spec_sampling,512,50,17,18.786815643310547,18.83036643266678,0.0,0.0
target_only,512,50,18,18.391328811645508,18.424928188323975,,
classic_spec_sampling,512,50,18,18.892704010009766,18.936455249786377,0.0,0.0
target_only,512,50,19,18.506624221801758,18.541641533374786,,
classic_spec_sampling,512,50,19,18.75369644165039,18.792327493429184,0.0,0.0
target_only,512,60,0,19.21785545349121,19.250988960266113,,
classic_spec_sampling,512,60,0,19.564544677734375,19.609004259109497,0.0,0.0
target_only,512,60,1,18.96544075012207,18.99799332022667,,
classic_spec_sampling,512,60,1,19.631935119628906,19.675415009260178,0.0,0.0
target_only,512,60,2,18.936832427978516,18.96756887435913,,
classic_spec_sampling,512,60,2,19.515039443969727,19.556287676095963,0.0,0.0
