timestamp_utc,dataset,dataset_purpose,prompt_index,gamma,max_new_tokens,generated_tokens,rounds,accepted_draft_tokens,verified_draft_tokens,proposed_draft_tokens,acceptance_rate,mean_accepted_per_round,mean_verified_per_round,mean_proposed_per_round,temperature,top_p,seed
2026-07-07T09:15:51,mbpp,code generation,318,4,128,132,31,101,109,124,0.926605504587156,3.2580645161290325,3.5161290322580645,4.0,1.0,1.0,20260707
2026-07-07T09:15:56,mbpp,code generation,117,4,128,128,34,94,111,136,0.8468468468468469,2.764705882352941,3.264705882352941,4.0,1.0,1.0,20260707
2026-07-07T09:16:00,mbpp,code generation,320,4,128,129,30,99,107,120,0.9252336448598131,3.3,3.566666666666667,4.0,1.0,1.0,20260707
2026-07-07T09:16:05,mbpp,code generation,128,4,128,132,34,98,112,136,0.875,2.8823529411764706,3.2941176470588234,4.0,1.0,1.0,20260707
2026-07-07T09:16:10,mbpp,code generation,221,4,128,130,35,95,114,140,0.8333333333333334,2.7142857142857144,3.257142857142857,4.0,1.0,1.0,20260707
2026-07-07T09:16:15,mbpp,code generation,3,4,128,129,36,93,108,144,0.8611111111111112,2.5833333333333335,3.0,4.0,1.0,1.0,20260707
2026-07-07T09:16:21,mbpp,code generation,416,4,128,128,37,91,111,148,0.8198198198198198,2.4594594594594597,3.0,4.0,1.0,1.0,20260707
2026-07-07T09:16:25,mbpp,code generation,252,4,128,129,33,96,110,132,0.8727272727272727,2.909090909090909,3.3333333333333335,4.0,1.0,1.0,20260707
2026-07-07T09:16:30,mbpp,code generation,232,4,128,129,34,95,110,136,0.8636363636363636,2.7941176470588234,3.235294117647059,4.0,1.0,1.0,20260707
2026-07-07T09:16:36,mbpp,code generation,376,4,128,129,38,91,112,152,0.8125,2.3947368421052633,2.9473684210526314,4.0,1.0,1.0,20260707
2026-07-07T09:16:42,mbpp,code generation,458,4,128,130,45,85,115,180,0.7391304347826086,1.8888888888888888,2.5555555555555554,4.0,1.0,1.0,20260707
2026-07-07T09:16:47,mbpp,code generation,359,4,128,128,34,94,110,136,0.8545454545454545,2.764705882352941,3.235294117647059,4.0,1.0,1.0,20260707
2026-07-07T09:16:52,mbpp,code generation,68,4,128,130,35,95,112,140,0.8482142857142857,2.7142857142857144,3.2,4.0,1.0,1.0,20260707
2026-07-07T09:16:58,mbpp,code generation,391,4,128,128,44,84,114,176,0.7368421052631579,1.9090909090909092,2.590909090909091,4.0,1.0,1.0,20260707
2026-07-07T09:17:03,mbpp,code generation,282,4,128,129,33,96,106,132,0.9056603773584906,2.909090909090909,3.212121212121212,4.0,1.0,1.0,20260707
2026-07-07T09:17:09,mbpp,code generation,170,4,128,131,43,88,115,172,0.7652173913043478,2.046511627906977,2.6744186046511627,4.0,1.0,1.0,20260707
2026-07-07T09:17:14,mbpp,code generation,195,4,128,130,39,91,114,156,0.7982456140350878,2.3333333333333335,2.923076923076923,4.0,1.0,1.0,20260707
2026-07-07T09:17:20,mbpp,code generation,328,4,128,132,41,91,115,164,0.7913043478260869,2.2195121951219514,2.8048780487804876,4.0,1.0,1.0,20260707
2026-07-07T09:17:26,mbpp,code generation,280,4,128,130,43,87,115,172,0.7565217391304347,2.0232558139534884,2.6744186046511627,4.0,1.0,1.0,20260707
2026-07-07T09:17:31,mbpp,code generation,80,4,128,132,35,97,112,140,0.8660714285714286,2.7714285714285714,3.2,4.0,1.0,1.0,20260707
2026-07-07T09:17:37,mbpp,code generation,462,4,128,132,38,94,117,152,0.8034188034188035,2.473684210526316,3.0789473684210527,4.0,1.0,1.0,20260707
2026-07-07T09:17:42,mbpp,code generation,308,4,128,129,35,94,110,140,0.8545454545454545,2.6857142857142855,3.142857142857143,4.0,1.0,1.0,20260707
2026-07-07T09:17:47,mbpp,code generation,361,4,128,129,38,91,110,152,0.8272727272727273,2.3947368421052633,2.8947368421052633,4.0,1.0,1.0,20260707
2026-07-07T09:17:53,mbpp,code generation,414,4,128,128,40,88,113,160,0.7787610619469026,2.2,2.825,4.0,1.0,1.0,20260707
2026-07-07T09:17:58,mbpp,code generation,243,4,128,128,36,92,110,144,0.8363636363636363,2.5555555555555554,3.0555555555555554,4.0,1.0,1.0,20260707
2026-07-07T09:18:03,mbpp,code generation,269,4,128,128,34,94,109,136,0.8623853211009175,2.764705882352941,3.2058823529411766,4.0,1.0,1.0,20260707
2026-07-07T09:18:09,mbpp,code generation,253,4,128,132,45,87,118,180,0.7372881355932204,1.9333333333333333,2.6222222222222222,4.0,1.0,1.0,20260707
2026-07-07T09:18:14,mbpp,code generation,105,4,128,129,36,93,112,144,0.8303571428571429,2.5833333333333335,3.111111111111111,4.0,1.0,1.0,20260707
2026-07-07T09:18:19,mbpp,code generation,475,4,128,131,37,94,112,148,0.8392857142857143,2.5405405405405403,3.027027027027027,4.0,1.0,1.0,20260707
2026-07-07T09:18:24,mbpp,code generation,129,4,128,128,35,93,110,140,0.8454545454545455,2.657142857142857,3.142857142857143,4.0,1.0,1.0,20260707
2026-07-07T09:18:31,mbpp,code generation,283,4,128,128,43,85,117,172,0.7264957264957265,1.9767441860465116,2.7209302325581395,4.0,1.0,1.0,20260707
2026-07-07T09:18:36,mbpp,code generation,38,4,128,131,37,94,112,148,0.8392857142857143,2.5405405405405403,3.027027027027027,4.0,1.0,1.0,20260707
2026-07-07T09:18:41,mbpp,code generation,199,4,128,128,37,91,109,148,0.8348623853211009,2.4594594594594597,2.945945945945946,4.0,1.0,1.0,20260707
2026-07-07T09:18:46,mbpp,code generation,18,4,128,129,37,92,113,148,0.8141592920353983,2.4864864864864864,3.054054054054054,4.0,1.0,1.0,20260707
2026-07-07T09:18:51,mbpp,code generation,189,4,128,128,34,94,109,136,0.8623853211009175,2.764705882352941,3.2058823529411766,4.0,1.0,1.0,20260707
2026-07-07T09:18:56,mbpp,code generation,481,4,128,129,33,96,109,132,0.8807339449541285,2.909090909090909,3.303030303030303,4.0,1.0,1.0,20260707
2026-07-07T09:19:00,mbpp,code generation,272,4,128,128,31,97,107,124,0.9065420560747663,3.129032258064516,3.4516129032258065,4.0,1.0,1.0,20260707
2026-07-07T09:19:06,mbpp,code generation,202,4,128,129,41,88,114,164,0.7719298245614035,2.1463414634146343,2.7804878048780486,4.0,1.0,1.0,20260707
2026-07-07T09:19:12,mbpp,code generation,58,4,128,130,42,88,112,168,0.7857142857142857,2.0952380952380953,2.6666666666666665,4.0,1.0,1.0,20260707
2026-07-07T09:19:17,mbpp,code generation,369,4,128,131,36,95,111,144,0.8558558558558559,2.638888888888889,3.0833333333333335,4.0,1.0,1.0,20260707
2026-07-07T09:19:22,mbpp,code generation,6,4,128,128,34,94,109,136,0.8623853211009175,2.764705882352941,3.2058823529411766,4.0,1.0,1.0,20260707
2026-07-07T09:19:27,mbpp,code generation,86,4,128,130,38,92,112,152,0.8214285714285714,2.4210526315789473,2.9473684210526314,4.0,1.0,1.0,20260707
2026-07-07T09:19:33,mbpp,code generation,439,4,128,128,38,90,112,152,0.8035714285714286,2.3684210526315788,2.9473684210526314,4.0,1.0,1.0,20260707
2026-07-07T09:19:38,mbpp,code generation,131,4,128,130,36,94,110,144,0.8545454545454545,2.611111111111111,3.0555555555555554,4.0,1.0,1.0,20260707
2026-07-07T09:19:43,mbpp,code generation,370,4,128,132,34,98,113,136,0.8672566371681416,2.8823529411764706,3.323529411764706,4.0,1.0,1.0,20260707
2026-07-07T09:19:48,mbpp,code generation,140,4,128,132,37,95,112,148,0.8482142857142857,2.5675675675675675,3.027027027027027,4.0,1.0,1.0,20260707
2026-07-07T09:19:53,mbpp,code generation,218,4,128,128,36,92,111,144,0.8288288288288288,2.5555555555555554,3.0833333333333335,4.0,1.0,1.0,20260707
2026-07-07T09:19:59,mbpp,code generation,85,4,128,131,38,93,114,152,0.8157894736842105,2.4473684210526314,3.0,4.0,1.0,1.0,20260707
2026-07-07T09:20:06,mbpp,code generation,118,4,128,129,54,75,116,216,0.646551724137931,1.3888888888888888,2.1481481481481484,4.0,1.0,1.0,20260707
2026-07-07T09:20:10,mbpp,code generation,301,4,128,131,30,101,107,120,0.9439252336448598,3.3666666666666667,3.566666666666667,4.0,1.0,1.0,20260707
2026-07-07T09:20:15,mbpp,code generation,401,4,128,128,31,97,107,124,0.9065420560747663,3.129032258064516,3.4516129032258065,4.0,1.0,1.0,20260707
2026-07-07T09:20:21,mbpp,code generation,337,4,128,132,42,90,119,168,0.7563025210084033,2.142857142857143,2.8333333333333335,4.0,1.0,1.0,20260707
2026-07-07T09:20:27,mbpp,code generation,220,4,128,128,43,85,114,172,0.7456140350877193,1.9767441860465116,2.6511627906976742,4.0,1.0,1.0,20260707
2026-07-07T09:20:36,wikitext,text continuation,2544,4,128,130,66,64,125,264,0.512,0.9696969696969697,1.893939393939394,4.0,1.0,1.0,20260707
2026-07-07T09:20:40,wikitext,text continuation,424,4,128,130,28,102,106,112,0.9622641509433962,3.642857142857143,3.7857142857142856,4.0,1.0,1.0,20260707
2026-07-07T09:20:48,wikitext,text continuation,3445,4,128,128,52,76,116,208,0.6551724137931034,1.4615384615384615,2.230769230769231,4.0,1.0,1.0,20260707
2026-07-07T09:20:54,wikitext,text continuation,3074,4,128,128,43,85,110,172,0.7727272727272727,1.9767441860465116,2.558139534883721,4.0,1.0,1.0,20260707
2026-07-07T09:21:03,wikitext,text continuation,3442,4,128,129,63,66,122,252,0.5409836065573771,1.0476190476190477,1.9365079365079365,4.0,1.0,1.0,20260707
2026-07-07T09:21:11,wikitext,text continuation,3734,4,128,128,55,73,120,220,0.6083333333333333,1.3272727272727274,2.1818181818181817,4.0,1.0,1.0,20260707
2026-07-07T09:21:18,wikitext,text continuation,3256,4,128,128,48,80,112,192,0.7142857142857143,1.6666666666666667,2.3333333333333335,4.0,1.0,1.0,20260707
2026-07-07T09:21:24,wikitext,text continuation,544,4,128,129,47,82,113,188,0.7256637168141593,1.7446808510638299,2.404255319148936,4.0,1.0,1.0,20260707
