prompt_id,method,budget,round,selected_nodes,accepted_tokens,raw_draft_time_s,draft_time_scale,draft_time_s,comm_time_s,verify_time_s,total_round_time_s,round_tps,input_len,expansions,generated_candidates
0,greedy,8,6,8,3,0.014245469123125076,0.1,0.0014245469123125077,3.2e-06,0.03054031729698181,0.03196806420929432,93.84365535426404,26,8.0,32.0
0,greedy,8,7,8,3,0.014356706291437149,0.1,0.001435670629143715,3.2e-06,0.030541926622390747,0.031980797251534465,93.80629183207925,29,8.0,32.0
0,greedy,8,8,8,5,0.014301866292953491,0.1,0.0014301866292953493,3.2e-06,0.03047049418091774,0.03190388081021309,156.72074597267795,32,8.0,32.0
0,greedy,8,9,8,4,0.01428733766078949,0.1,0.0014287337660789491,3.2e-06,0.0305720753967762,0.032004009162855146,124.98434116943464,37,8.0,32.0
0,greedy,8,10,8,2,0.014393750578165054,0.1,0.0014393750578165056,3.2e-06,0.030648592859506607,0.03209116791732311,62.322443519432696,41,8.0,32.0
0,greedy,8,11,8,6,0.014412198215723038,0.1,0.0014412198215723038,3.2e-06,0.030649594962596893,0.0320940147841692,186.95074581194436,43,8.0,32.0
0,greedy,8,12,8,4,0.014402195811271667,0.1,0.0014402195811271667,3.2e-06,0.030807815492153168,0.032251235073280336,124.02625793744997,49,8.0,32.0
0,greedy,8,13,8,5,0.014358695596456528,0.1,0.001435869559645653,3.2e-06,0.03080753982067108,0.03224660938031673,155.05506148041692,53,8.0,32.0
0,greedy,8,14,8,2,0.014330077916383743,0.1,0.0014330077916383745,3.2e-06,0.031018491834402084,0.03245469962604046,61.62435712069489,58,8.0,32.0
0,greedy,8,15,8,1,0.01440298929810524,0.1,0.0014402989298105242,3.2e-06,0.03119499236345291,0.03263849129326343,30.638671102006466,60,8.0,32.0
0,chain,16,1,16,1,0.027568794786930084,0.1,0.0027568794786930087,6.4e-06,0.02961738407611847,0.03238066355481148,30.882628402820636,13,16.0,16.0
0,chain,16,2,16,2,0.0275348499417305,0.1,0.00275348499417305,6.4e-06,0.02984432503581047,0.032604210029983524,61.3417714510107,14,16.0,16.0
0,chain,16,3,16,1,0.02753778174519539,0.1,0.002753778174519539,6.4e-06,0.029708009213209152,0.03246818738772869,30.79937872903705,16,16.0,16.0
0,chain,16,4,16,2,0.027454756200313568,0.1,0.002745475620031357,6.4e-06,0.030722547322511673,0.03347442294254303,59.74710911172054,17,16.0,16.0
0,chain,16,5,16,2,0.027848128229379654,0.1,0.0027848128229379654,6.4e-06,0.030719194561243057,0.033510407384181026,59.68295094329778,19,16.0,16.0
0,chain,16,6,16,4,0.02776353806257248,0.1,0.002776353806257248,6.4e-06,0.03077838569879532,0.033561139505052566,119.18546446844594,21,16.0,16.0
0,chain,16,7,16,3,0.027317233383655548,0.1,0.002731723338365555,6.4e-06,0.030763469636440277,0.03350159297480583,89.54798066635479,25,16.0,16.0
0,chain,16,8,16,1,0.027422543615102768,0.1,0.002742254361510277,6.4e-06,0.03411844000220299,0.036867094363713264,27.124459284327493,28,16.0,16.0
0,chain,16,9,16,3,0.027480151504278183,0.1,0.0027480151504278186,6.4e-06,0.030796416103839874,0.03355083125426769,89.41656250673067,29,16.0,16.0
0,chain,16,10,16,9,0.027153663337230682,0.1,0.0027153663337230686,6.4e-06,0.030861034989356995,0.033582801323080065,267.9943198727342,32,16.0,16.0
0,chain,16,11,16,2,0.027337506413459778,0.1,0.002733750641345978,6.4e-06,0.030736569315195084,0.033476719956541064,59.74300954801927,41,16.0,16.0
0,chain,16,12,16,6,0.02717684954404831,0.1,0.002717684954404831,6.4e-06,0.03077620267868042,0.033500287633085254,179.10293982295047,43,16.0,16.0
0,chain,16,13,16,2,0.027230583131313324,0.1,0.0027230583131313325,6.4e-06,0.030835166573524475,0.033564624886655806,59.58654406994831,49,16.0,16.0
0,chain,16,14,16,2,0.027241330593824387,0.1,0.0027241330593824387,6.4e-06,0.030834663659334183,0.03356519671871662,59.58552892629884,51,16.0,16.0
0,chain,16,15,16,5,0.027367807924747467,0.1,0.0027367807924747467,6.4e-06,0.0310249924659729,0.03376817325844765,148.06841820349786,53,16.0,16.0
0,chain,16,16,16,2,0.027988672256469727,0.1,0.002798867225646973,6.4e-06,0.03134753927588463,0.0341528065015316,58.56034115118208,58,16.0,16.0
0,chain,16,17,16,1,0.027975358068943024,0.1,0.0027975358068943025,6.4e-06,0.03135877475142479,0.03416271055831909,29.27168200816215,60,16.0,16.0
0,bfs,16,1,16,1,0.028306666761636734,0.1,0.0028306666761636736,6.4e-06,0.029782835394144058,0.03261990207030773,30.656131273620534,13,16.0,64.0
0,bfs,16,2,16,3,0.027930699288845062,0.1,0.0027930699288845062,6.4e-06,0.029855996370315552,0.03265546629920006,91.86823340732663,14,16.0,64.0
0,bfs,16,3,16,2,0.029262464493513107,0.1,0.002926246449351311,6.4e-06,0.03093467652797699,0.0338673229773283,59.05397368840915,17,16.0,64.0
0,bfs,16,4,16,2,0.029853474348783493,0.1,0.0029853474348783497,6.4e-06,0.030960924923419952,0.033952672358298304,58.90552528220018,19,16.0,64.0
0,bfs,16,5,16,3,0.02893819659948349,0.1,0.002893819659948349,6.4e-06,0.030958961695432663,0.03385918135538101,88.60226030016612,21,16.0,64.0
0,bfs,16,6,16,3,0.02837284281849861,0.1,0.0028372842818498614,6.4e-06,0.031041055917739868,0.03388474019958973,88.53542870121588,24,16.0,64.0
0,bfs,16,7,16,3,0.028507232666015625,0.1,0.0028507232666015628,6.4e-06,0.030967287719249725,0.03382441098585129,88.69334047693829,27,16.0,64.0
0,bfs,16,8,16,2,0.02823105826973915,0.1,0.0028231058269739154,6.4e-06,0.031348809599876404,0.03417831542685032,58.51663474405206,30,16.0,64.0
0,bfs,16,9,16,3,0.028281133621931076,0.1,0.0028281133621931077,6.4e-06,0.030972201377153397,0.0338067147393465,88.73976732522905,32,16.0,64.0
0,bfs,16,10,16,3,0.028678953647613525,0.1,0.0028678953647613527,6.4e-06,0.030893798917531967,0.03376809428229332,88.84125870180017,35,16.0,64.0
0,bfs,16,11,16,3,0.02925654873251915,0.1,0.002925654873251915,6.4e-06,0.03098195791244507,0.03391401278569699,88.45901011351951,38,16.0,64.0
0,bfs,16,12,16,2,0.028265759348869324,0.1,0.0028265759348869326,6.4e-06,0.033236242830753326,0.03606921876564026,55.44894146432723,41,16.0,64.0
0,bfs,16,13,16,3,0.028409786522388458,0.1,0.002840978652238846,6.4e-06,0.030973713845014572,0.033821092497253416,88.70204297048144,43,16.0,64.0
0,bfs,16,14,16,3,0.029249045997858047,0.1,0.002924904599785805,6.4e-06,0.031040258705615997,0.033971563305401804,88.30915354204413,46,16.0,64.0
0,bfs,16,15,16,3,0.02843189239501953,0.1,0.0028431892395019533,6.4e-06,0.031164761632680893,0.034014350872182846,88.19806708272122,49,16.0,64.0
0,bfs,16,16,16,1,0.02847716584801674,0.1,0.0028477165848016742,6.4e-06,0.031009167432785034,0.03386328401758671,29.530508602788068,52,16.0,64.0
0,bfs,16,17,16,3,0.028476420789957047,0.1,0.002847642078995705,6.4e-06,0.031206782907247543,0.03406082498624325,88.0777256925416,53,16.0,64.0
0,bfs,16,18,16,2,0.028474915772676468,0.1,0.002847491577267647,6.4e-06,0.031451400369405746,0.034305291946673394,58.30004312771754,56,16.0,64.0
0,bfs,16,19,16,2,0.028376981616020203,0.1,0.0028376981616020204,6.4e-06,0.031575459986925125,0.034419558148527145,58.10649838587723,58,16.0,64.0
0,bfs,16,20,16,1,0.02836598828434944,0.1,0.0028365988284349444,6.4e-06,0.03153660520911217,0.03437960403754711,29.08701330323254,60,16.0,64.0
0,greedy,16,1,16,1,0.028410866856575012,0.1,0.0028410866856575013,6.4e-06,0.029732827097177505,0.032580313782835005,30.693381489985885,13,16.0,64.0
0,greedy,16,2,16,4,0.028521724045276642,0.1,0.0028521724045276644,6.4e-06,0.02986539900302887,0.032723971407556535,122.2345524686631,14,16.0,64.0
0,greedy,16,3,16,1,0.028636623173952103,0.1,0.0028636623173952103,6.4e-06,0.03078809753060341,0.03365815984799862,29.710477474586654,18,16.0,64.0
0,greedy,16,4,16,2,0.02869221568107605,0.1,0.002869221568107605,6.4e-06,0.030986130237579346,0.03386175180568695,59.063689660146515,19,16.0,64.0
0,greedy,16,5,16,7,0.029206596314907074,0.1,0.0029206596314907077,6.4e-06,0.031171195209026337,0.034098254840517046,205.2890985987439,21,16.0,64.0
0,greedy,16,6,16,4,0.029467355459928513,0.1,0.0029467355459928514,6.4e-06,0.031802475452423096,0.034755610998415946,115.08933047335314,28,16.0,64.0
0,greedy,16,7,16,6,0.028900597244501114,0.1,0.0028900597244501114,6.4e-06,0.030963506549596786,0.0338599662740469,177.20041276588333,32,16.0,64.0
0,greedy,16,8,16,5,0.02908051386475563,0.1,0.0029080513864755634,6.4e-06,0.031127993017435074,0.03404244440391064,146.87546936040889,38,16.0,64.0
0,greedy,16,9,16,6,0.028973758220672607,0.1,0.002897375822067261,6.4e-06,0.031127378344535828,0.034031154166603086,176.30903643838732,43,16.0,64.0
0,greedy,16,10,16,4,0.0285676009953022,0.1,0.0028567600995302203,6.4e-06,0.031094957143068314,0.033958117242598534,117.79216060253854,49,16.0,64.0
0,greedy,16,11,16,5,0.028402205556631088,0.1,0.002840220555663109,6.4e-06,0.03141864761710167,0.034265268172764776,145.92035220007918,53,16.0,64.0
0,greedy,16,12,16,2,0.028557877987623215,0.1,0.0028557877987623217,6.4e-06,0.03142913430929184,0.03429132210805416,58.32379380701249,58,16.0,64.0
0,greedy,16,13,16,1,0.02878560498356819,0.1,0.0028785604983568194,6.4e-06,0.03166787326335907,0.03455283376171589,28.941186326314792,60,16.0,64.0
0,chain,32,1,32,1,0.05499619245529175,0.1,0.005499619245529175,1.28e-05,0.030806470662355423,0.0363188899078846,27.533881198910386,13,32.0,32.0
0,chain,32,2,32,2,0.054838117212057114,0.1,0.005483811721205711,1.28e-05,0.0309009812772274,0.03639759299843311,54.94868850492664,14,32.0,32.0
0,chain,32,3,32,1,0.05567890405654907,0.1,0.005567890405654908,1.28e-05,0.030754543840885162,0.036335234246540074,27.521495890596118,16,32.0,32.0
0,chain,32,4,32,2,0.05443673953413963,0.1,0.005443673953413964,1.28e-05,0.03168204054236412,0.03713851449577808,53.8524501357576,17,32.0,32.0
