case,context_len,draft_len,repeat_idx,cuda_ms,wall_ms,accepted_count,rejected_index
classic_spec_sampling,512,5,15,16.734111785888672,16.771800816059113,0.0,0.0
target_only,512,5,16,16.326208114624023,16.361787915229797,,
classic_spec_sampling,512,5,16,16.7542724609375,16.79081842303276,0.0,0.0
target_only,512,5,17,16.342784881591797,16.372203826904297,,
classic_spec_sampling,512,5,17,16.73859214782715,16.775164753198624,0.0,0.0
target_only,512,5,18,16.328800201416016,16.35904610157013,,
classic_spec_sampling,512,5,18,16.784576416015625,16.82043820619583,0.0,0.0
target_only,512,5,19,16.35478401184082,16.382087022066116,,
classic_spec_sampling,512,5,19,16.783552169799805,16.820423305034637,0.0,0.0
target_only,512,6,0,16.319263458251953,16.347356140613556,,
classic_spec_sampling,512,6,0,16.657344818115234,16.69314131140709,0.0,0.0
target_only,512,6,1,16.293760299682617,16.322992742061615,,
classic_spec_sampling,512,6,1,16.829984664916992,16.86687022447586,0.0,0.0
target_only,512,6,2,16.736352920532227,16.76567643880844,,
classic_spec_sampling,512,6,2,27.273439407348633,27.311697602272034,0.0,0.0
target_only,512,6,3,16.32694435119629,16.35802537202835,,
classic_spec_sampling,512,6,3,16.742528915405273,16.779229044914246,0.0,0.0
target_only,512,6,4,16.41913604736328,16.450434923171997,,
classic_spec_sampling,512,6,4,16.702943801879883,16.740772873163223,0.0,0.0
target_only,512,6,5,16.26348876953125,16.292020678520203,,
classic_spec_sampling,512,6,5,16.71241569519043,16.7505145072937,0.0,0.0
target_only,512,6,6,16.270912170410156,16.298606991767883,,
classic_spec_sampling,512,6,6,16.67852783203125,16.71488583087921,0.0,0.0
target_only,512,6,7,16.276063919067383,16.30415767431259,,
classic_spec_sampling,512,6,7,17.015743255615234,17.0559324324131,0.0,0.0
target_only,512,6,8,16.615615844726562,16.65370538830757,,
classic_spec_sampling,512,6,8,16.706560134887695,16.745399683713913,0.0,0.0
target_only,512,6,9,16.288415908813477,16.31675288081169,,
classic_spec_sampling,512,6,9,16.73276710510254,16.771145164966583,0.0,0.0
target_only,512,6,10,16.299999237060547,16.328610479831696,,
classic_spec_sampling,512,6,10,16.706207275390625,16.743548214435577,0.0,0.0
target_only,512,6,11,16.265216827392578,16.29357412457466,,
classic_spec_sampling,512,6,11,16.749343872070312,16.79210737347603,0.0,0.0
target_only,512,6,12,16.258176803588867,16.286339610815048,,
classic_spec_sampling,512,6,12,16.696128845214844,16.73230156302452,0.0,0.0
target_only,512,6,13,16.322656631469727,16.35962352156639,,
classic_spec_sampling,512,6,13,16.70636749267578,16.744960099458694,0.0,0.0
target_only,512,6,14,16.264511108398438,16.292739659547806,,
classic_spec_sampling,512,6,14,16.69718360900879,16.735069453716278,0.0,0.0
target_only,512,6,15,16.234848022460938,16.26330241560936,,
classic_spec_sampling,512,6,15,16.72051239013672,16.757704317569733,0.0,0.0
target_only,512,6,16,16.267168045043945,16.296159476041794,,
classic_spec_sampling,512,6,16,16.761472702026367,16.79963991045952,0.0,0.0
target_only,512,6,17,16.28835105895996,16.317591071128845,,
classic_spec_sampling,512,6,17,16.736896514892578,16.77439734339714,0.0,0.0
target_only,512,6,18,16.280704498291016,16.309086233377457,,
classic_spec_sampling,512,6,18,16.744064331054688,16.78243651986122,0.0,0.0
target_only,512,6,19,16.267072677612305,16.29524677991867,,
classic_spec_sampling,512,6,19,16.68547248840332,16.722481697797775,0.0,0.0
target_only,512,7,0,16.28384017944336,16.312725841999054,,
classic_spec_sampling,512,7,0,16.846847534179688,16.884680837392807,0.0,0.0
target_only,512,7,1,16.26700782775879,16.29495620727539,,
classic_spec_sampling,512,7,1,16.861087799072266,16.89768210053444,0.0,0.0
target_only,512,7,2,16.239648818969727,16.26739278435707,,
classic_spec_sampling,512,7,2,16.8703670501709,16.907669603824615,0.0,0.0
target_only,512,7,3,17.648448944091797,17.681051045656204,,
classic_spec_sampling,512,7,3,16.962528228759766,17.00117439031601,0.0,0.0
target_only,512,7,4,16.261760711669922,16.290321946144104,,
classic_spec_sampling,512,7,4,16.90652847290039,16.943413764238358,0.0,0.0
target_only,512,7,5,16.30182456970215,16.331680119037628,,
classic_spec_sampling,512,7,5,16.893695831298828,16.9304721057415,0.0,0.0
target_only,512,7,6,16.276992797851562,16.30546897649765,,
classic_spec_sampling,512,7,6,16.88092803955078,16.91746711730957,0.0,0.0
target_only,512,7,7,16.83782386779785,16.866952180862427,,
classic_spec_sampling,512,7,7,16.88809585571289,16.9258750975132,0.0,0.0
target_only,512,7,8,16.311967849731445,16.34249836206436,,
classic_spec_sampling,512,7,8,16.878528594970703,16.91792905330658,0.0,0.0
target_only,512,7,9,16.2906551361084,16.32033661007881,,
classic_spec_sampling,512,7,9,16.88787269592285,16.924593597650528,0.0,0.0
target_only,512,7,10,16.289247512817383,16.319051384925842,,
