case,context_len,draft_len,cuda_ms_mean,cuda_ms_std,cuda_ms_min,cuda_ms_max,wall_ms_mean,wall_ms_std,wall_ms_min,wall_ms_max,accepted_count_mean,rejected_index_mean
classic_spec_sampling,512,1,16.09105772972107,0.5040314556164396,15.93177604675293,18.227392196655273,16.128783859312534,0.5039071315232767,15.969473868608475,18.26431229710579,0.0,0.0
classic_spec_sampling,512,2,17.582470512390138,1.7462053131493598,17.11235237121582,24.993791580200195,17.619700357317924,1.7475147168436564,17.149250954389572,25.03659576177597,0.0,0.0
classic_spec_sampling,512,3,17.20147352218628,0.06381848529696363,17.141311645507812,17.44576072692871,17.239885963499546,0.0667415853648085,17.181266099214554,17.49805361032486,0.0,0.0
classic_spec_sampling,512,4,16.714555168151854,0.1530964976045606,16.627168655395508,17.346336364746094,16.752218082547188,0.15314472220992761,16.665048897266388,17.384376376867294,0.0,0.0
classic_spec_sampling,512,5,16.770846462249757,0.039271075900932984,16.734111785888672,16.893280029296875,16.808297485113144,0.04050741754573925,16.771800816059113,16.937032341957092,0.0,0.0
classic_spec_sampling,512,6,17.26279525756836,2.3574636233010935,16.657344818115234,27.273439407348633,17.300711758434772,2.3575658607759777,16.69314131140709,27.311697602272034,0.0,0.0
classic_spec_sampling,512,7,17.574775981903077,3.0976773491247815,16.833152770996094,30.73481559753418,17.61268600821495,3.09828802791281,16.86955988407135,30.775301158428192,0.0,0.0
classic_spec_sampling,512,8,17.92523374557495,4.573171176752066,16.821279525756836,37.335968017578125,17.963364161551,4.575604488620555,16.858235001564026,37.38436847925186,0.0,0.0
classic_spec_sampling,512,9,17.2758526802063,0.7956982939218697,17.01456069946289,20.642431259155273,17.313429713249207,0.7956358462814243,17.052028328180313,20.67917212843895,0.0,0.0
classic_spec_sampling,512,10,17.008974456787108,0.03600422843561521,16.940383911132812,17.106111526489258,17.046549916267395,0.03672569567037896,16.975000500679016,17.145361751317978,0.0,0.0
classic_spec_sampling,512,11,17.116393566131592,0.05852730446015737,17.06572723388672,17.32646369934082,17.153665237128735,0.05854466172601803,17.102111130952835,17.364773899316788,0.0,0.0
classic_spec_sampling,512,12,19.041264057159424,8.306284298408888,16.973472595214844,54.237632751464844,19.079024717211723,8.308078936561138,17.009958624839783,54.28298935294151,0.0,0.0
classic_spec_sampling,512,13,17.23448963165283,0.11593734288721698,17.148639678955078,17.69158363342285,17.27187316864729,0.11631693553895267,17.18474179506302,17.730332911014557,0.0,0.0
classic_spec_sampling,512,14,18.743582344055177,5.916062546895695,17.055583953857422,43.16966247558594,18.782025948166847,5.9174882421968364,17.091091722249985,43.214280158281326,0.0,0.0
classic_spec_sampling,512,15,17.490291118621826,1.2678725931680548,17.15260887145996,22.838943481445312,17.527824640274048,1.2678059445439618,17.193134874105453,22.875972092151642,0.0,0.0
classic_spec_sampling,512,16,17.155027008056642,0.079933630053828,17.108671188354492,17.45305633544922,17.192191258072853,0.08030497993544097,17.144378274679184,17.492420971393585,0.0,0.0
classic_spec_sampling,512,17,18.150479984283447,0.08240425962819263,18.078943252563477,18.445152282714844,18.188189156353474,0.08299478562190146,18.114980310201645,18.48592981696129,0.0,0.0
classic_spec_sampling,512,18,18.090629005432127,0.03781954943435947,18.030847549438477,18.15772819519043,18.12864113599062,0.038054906079180204,18.06671917438507,18.196318298578262,0.0,0.0
classic_spec_sampling,512,19,18.65837287902832,1.6251441214591915,18.24425506591797,25.561824798583984,18.69630441069603,1.6249821820256602,18.280930817127228,25.599073618650436,0.0,0.0
classic_spec_sampling,512,20,18.154313373565675,0.07439315246356513,18.086368560791016,18.427743911743164,18.19178182631731,0.07510262244520609,18.123697489500046,18.467366695404053,0.0,0.0
target_only,512,1,15.624527978897095,0.2465118514683469,15.50556755065918,16.631872177124023,15.654533170163631,0.24786550073387384,15.533674508333206,16.664661467075348,,
target_only,512,2,16.87146701812744,0.47373636982966083,16.70217514038086,18.8690242767334,16.90070815384388,0.47392805260921506,16.731534153223038,18.898960202932358,,
target_only,512,3,16.760339164733885,0.039626679875014025,16.69491195678711,16.829856872558594,16.79013818502426,0.03966387440264484,16.724836081266403,16.860991716384888,,
target_only,512,4,16.782916641235353,2.1280851896251822,16.207744598388672,25.787647247314453,16.81276150047779,2.128660885822788,16.23755320906639,25.819871574640274,,
target_only,512,5,16.323433589935302,0.020663412518113662,16.28835105895996,16.356895446777344,16.352706030011177,0.020434573931877847,16.317330300807953,16.384541988372803,,
target_only,512,6,16.327932929992677,0.12654825250613394,16.234848022460938,16.736352920532227,16.35760013014078,0.12797392381925454,16.26330241560936,16.76567643880844,,
target_only,512,7,16.392187309265136,0.3224085814532694,16.239648818969727,17.648448944091797,16.42138361930847,0.3231986505715963,16.26739278435707,17.681051045656204,,
target_only,512,8,16.415083408355713,0.04488781710833935,16.36966323852539,16.5696964263916,16.44406858831644,0.04534907593961045,16.39740914106369,16.601145267486572,,
target_only,512,9,17.092765045166015,1.3472439869351527,16.6125431060791,21.400320053100586,17.13140271604061,1.3743767792726647,16.63927733898163,21.429646760225296,,
target_only,512,10,17.104312038421632,1.6215067572423016,16.540191650390625,21.87811279296875,17.133907414972782,1.621720499174121,16.569431871175766,21.907992660999298,,
target_only,512,11,17.488552188873292,3.371684648758572,16.645952224731445,31.78873634338379,17.51853208988905,3.3729590329101926,16.675937920808792,31.82346373796463,,
target_only,512,12,16.60538558959961,0.05081157508462128,16.534591674804688,16.790624618530273,16.6342755779624,0.050891418837273,16.562707722187042,16.81872457265854,,
target_only,512,13,17.556543827056885,3.4814485031780205,16.733247756958008,32.34694290161133,17.58559327572584,3.482121153734909,16.76158979535103,32.37883001565933,,
target_only,512,14,16.97977771759033,1.3201762793068617,16.656288146972656,22.58835220336914,17.009025439620018,1.320521782089251,16.685232520103455,22.619057446718216,,
target_only,512,15,17.671097660064696,4.089887872553357,16.700960159301758,35.04304122924805,17.70001407712698,4.090628853031755,16.729924827814102,35.075102001428604,,
target_only,512,16,16.698273372650146,0.025318239493049916,16.632192611694336,16.731775283813477,16.727112792432308,0.02595667738313073,16.66063815355301,16.76149293780327,,
target_only,512,17,18.609971237182616,2.5480678475063354,17.646560668945312,26.978879928588867,18.639097921550274,2.548381306150215,17.67577975988388,27.00907364487648,,
target_only,512,18,18.43624324798584,2.9982081561367213,17.597312927246094,31.00716781616211,18.465706147253513,2.99878452835311,17.626162618398666,31.039360910654068,,
target_only,512,19,19.12361612319946,3.305439386140684,17.814815521240234,28.786624908447266,19.153433479368687,3.3054847381169328,17.84425601363182,28.818808495998383,,
target_only,512,20,17.71228971481323,0.0738049096039646,17.648223876953125,17.950271606445312,17.741538025438786,0.07454091638332155,17.676550894975662,17.98257604241371,,
