case,context_len,draft_len,repeat_idx,cuda_ms,wall_ms,accepted_count,rejected_index
classic_spec_sampling,512,1800,9,174.70498657226562,174.74329471588135,0.0,0.0
target_only,512,1900,0,188.67103576660156,188.70192766189575,,
classic_spec_sampling,512,1900,0,189.98159790039062,190.0169514119625,0.0,0.0
target_only,512,1900,1,188.65823364257812,188.68714943528175,,
classic_spec_sampling,512,1900,1,189.946044921875,189.9818666279316,0.0,0.0
target_only,512,1900,2,188.64659118652344,188.67571279406548,,
classic_spec_sampling,512,1900,2,189.9794921875,190.01535698771477,0.0,0.0
target_only,512,1900,3,188.6739501953125,188.7023076415062,,
classic_spec_sampling,512,1900,3,190.0872039794922,190.12637063860893,0.0,0.0
target_only,512,1900,4,191.8922882080078,191.9238604605198,,
classic_spec_sampling,512,1900,4,190.0497283935547,190.0855004787445,0.0,0.0
target_only,512,1900,5,188.6919403076172,188.72367590665817,,
classic_spec_sampling,512,1900,5,198.49395751953125,198.53617995977402,0.0,0.0
target_only,512,1900,6,188.68812561035156,188.71845677495003,,
classic_spec_sampling,512,1900,6,190.02645874023438,190.06336480379105,0.0,0.0
target_only,512,1900,7,188.69174194335938,188.72031569480896,,
classic_spec_sampling,512,1900,7,190.0287628173828,190.06745889782906,0.0,0.0
target_only,512,1900,8,188.70835876464844,188.73746320605278,,
classic_spec_sampling,512,1900,8,190.04185485839844,190.07960706949234,0.0,0.0
target_only,512,1900,9,188.61375427246094,188.64110112190247,,
classic_spec_sampling,512,1900,9,190.0548858642578,190.0906264781952,0.0,0.0
target_only,512,2000,0,192.55299377441406,192.5821751356125,,
classic_spec_sampling,512,2000,0,193.98719787597656,194.02529671788216,0.0,0.0
target_only,512,2000,1,192.5177001953125,192.55007430911064,,
classic_spec_sampling,512,2000,1,193.98880004882812,194.0281204879284,0.0,0.0
target_only,512,2000,2,192.55072021484375,192.5811730325222,,
classic_spec_sampling,512,2000,2,194.08726501464844,194.12917643785477,0.0,0.0
target_only,512,2000,3,192.6463623046875,192.6773190498352,,
classic_spec_sampling,512,2000,3,193.97378540039062,194.01662796735764,0.0,0.0
target_only,512,2000,4,192.66444396972656,192.70174577832222,,
classic_spec_sampling,512,2000,4,193.92921447753906,193.9648650586605,0.0,0.0
target_only,512,2000,5,192.52857971191406,192.55628064274788,,
classic_spec_sampling,512,2000,5,194.02252197265625,194.0610408782959,0.0,0.0
target_only,512,2000,6,192.51370239257812,192.54466518759727,,
classic_spec_sampling,512,2000,6,193.9206085205078,193.96039471030235,0.0,0.0
target_only,512,2000,7,192.53318786621094,192.56294518709183,,
classic_spec_sampling,512,2000,7,193.98098754882812,194.0198354423046,0.0,0.0
target_only,512,2000,8,192.5372772216797,192.56827235221863,,
classic_spec_sampling,512,2000,8,193.96885681152344,194.0079927444458,0.0,0.0
target_only,512,2000,9,192.58892822265625,192.61932745575905,,
classic_spec_sampling,512,2000,9,193.9231414794922,193.9609982073307,0.0,0.0
target_only,512,2100,0,217.19830322265625,217.2280177474022,,
classic_spec_sampling,512,2100,0,218.52919006347656,218.56693550944328,0.0,0.0
target_only,512,2100,1,218.98165893554688,219.01630237698555,,
