case,context_len,draft_len,repeat_idx,cuda_ms,wall_ms,accepted_count,rejected_index
classic_spec_sampling,16,12,4,16.4421443939209,16.480818390846252,0.0,0.0
target_only,16,12,5,25.925695419311523,25.95553547143936,,
classic_spec_sampling,16,12,5,18.497983932495117,18.548231571912766,0.0,0.0
target_only,16,12,6,16.41427230834961,16.44892245531082,,
classic_spec_sampling,16,12,6,17.005184173583984,17.04981178045273,0.0,0.0
target_only,16,12,7,16.129695892333984,16.162380576133728,,
classic_spec_sampling,16,12,7,16.670879364013672,16.71374961733818,0.0,0.0
target_only,16,12,8,16.25177574157715,16.282472759485245,,
classic_spec_sampling,16,12,8,16.484960556030273,16.522344201803207,0.0,0.0
target_only,16,12,9,16.170400619506836,16.203254461288452,,
classic_spec_sampling,16,12,9,16.8723201751709,16.916532069444656,0.0,0.0
target_only,16,13,0,16.156192779541016,16.186483204364777,,
classic_spec_sampling,16,13,0,16.703231811523438,16.742467880249023,0.0,0.0
target_only,16,13,1,16.475040435791016,16.506262123584747,,
classic_spec_sampling,16,13,1,16.900863647460938,16.947243362665176,0.0,0.0
target_only,16,13,2,16.408832550048828,16.444452106952667,,
classic_spec_sampling,16,13,2,16.908735275268555,16.950208693742752,0.0,0.0
target_only,16,13,3,16.305023193359375,16.33506640791893,,
classic_spec_sampling,16,13,3,16.812959671020508,16.852781176567078,0.0,0.0
target_only,16,13,4,16.354848861694336,16.386643052101135,,
classic_spec_sampling,16,13,4,16.65328025817871,16.693204641342163,0.0,0.0
target_only,16,13,5,16.145856857299805,16.178272664546967,,
classic_spec_sampling,16,13,5,16.68726348876953,16.72937348484993,0.0,0.0
target_only,16,13,6,16.785663604736328,16.820818185806274,,
classic_spec_sampling,16,13,6,17.819616317749023,17.863880842924118,0.0,0.0
target_only,16,13,7,16.17740821838379,16.209010034799576,,
classic_spec_sampling,16,13,7,16.77302360534668,16.811586916446686,0.0,0.0
target_only,16,13,8,16.362239837646484,16.393300145864487,,
classic_spec_sampling,16,13,8,16.746335983276367,16.787517815828323,0.0,0.0
target_only,16,13,9,20.995840072631836,21.027810871601105,,
classic_spec_sampling,16,13,9,16.97158432006836,17.018072307109833,0.0,0.0
target_only,16,14,0,16.70902442932129,16.740627586841583,,
classic_spec_sampling,16,14,0,18.10393524169922,18.146008253097534,0.0,0.0
target_only,16,14,1,16.349119186401367,16.382399946451187,,
classic_spec_sampling,16,14,1,17.071807861328125,17.117783427238464,0.0,0.0
target_only,16,14,2,16.20684814453125,16.238786280155182,,
classic_spec_sampling,16,14,2,16.741792678833008,16.78064465522766,0.0,0.0
target_only,16,14,3,16.351999282836914,16.385342925786972,,
classic_spec_sampling,16,14,3,16.657119750976562,16.695119440555573,0.0,0.0
target_only,16,14,4,16.215776443481445,16.24845713376999,,
classic_spec_sampling,16,14,4,16.770687103271484,16.80990681052208,0.0,0.0
target_only,16,14,5,16.626943588256836,16.656991094350815,,
classic_spec_sampling,16,14,5,17.960800170898438,18.006570637226105,0.0,0.0
target_only,16,14,6,16.519168853759766,16.552194952964783,,
classic_spec_sampling,16,14,6,16.92838478088379,16.969013959169388,0.0,0.0
target_only,16,14,7,16.39308738708496,16.424909234046936,,
classic_spec_sampling,16,14,7,16.94268798828125,16.98419451713562,0.0,0.0
target_only,16,14,8,16.5928955078125,16.62556827068329,,
classic_spec_sampling,16,14,8,16.916767120361328,16.961239278316498,0.0,0.0
target_only,16,14,9,16.44121551513672,16.476258635520935,,
classic_spec_sampling,16,14,9,17.535743713378906,17.577432096004486,0.0,0.0
target_only,16,15,0,19.426912307739258,19.458916038274765,,
