context_len,draft_len,classic_spec_sampling,target_only
64,24,19.29501438140869,19.4953405380249
64,25,23.55334415435791,18.947231674194335
64,26,19.427718353271484,18.690016174316405
64,27,19.289612579345704,19.834259223937988
64,28,19.524828720092774,19.75749111175537
64,29,19.255282974243165,18.841660690307616
64,30,20.93817005157471,18.769808197021483
64,31,19.654224014282228,25.344230079650877
64,32,19.311631774902345,18.647785568237303
64,33,19.861008071899413,19.1882080078125
64,34,20.111471939086915,24.561740684509278
64,35,19.612345504760743,19.705424118041993
64,36,21.05522575378418,19.964098930358887
64,37,21.34085121154785,19.860511779785156
64,38,20.466611289978026,19.65506229400635
64,39,21.88074893951416,20.661753273010255
64,40,21.694492721557616,20.88126411437988
64,41,21.50003852844238,21.9605920791626
64,42,23.094355010986327,23.153817558288573
64,43,22.482652854919433,21.508505821228027
64,44,22.550028610229493,21.672447967529298
64,45,22.75449905395508,22.687676620483398
64,46,23.743395233154295,23.095286560058593
64,47,22.24716148376465,22.092127990722656
64,48,24.7642463684082,21.12871036529541
64,49,22.40541763305664,20.723760223388673
64,50,21.15619525909424,20.273708724975585
64,51,19.85496654510498,19.18935375213623
64,52,21.458291053771973,19.103110313415527
64,53,19.83503665924072,19.30537929534912
64,54,20.21234550476074,20.988000106811523
64,55,19.87277126312256,19.071225547790526
64,56,20.320054626464845,20.602367973327638
64,57,20.194067192077636,20.58007984161377
64,58,20.827065658569335,20.203878021240236
64,59,20.318572807312012,19.446531105041505
64,60,20.35588493347168,20.943251037597655
64,61,21.160432052612304,20.68116149902344
64,62,20.89169921875,26.129376220703126
64,63,21.40782070159912,20.493382263183594
64,64,21.109308815002443,19.385302352905274
64,65,18.662860870361328,18.10016326904297
64,66,19.628687858581543,18.696310615539552
64,67,18.63004150390625,18.10384635925293
64,68,19.546755218505858,18.889389038085938
64,69,20.199033546447755,18.89382724761963
64,70,19.43288631439209,19.68044490814209
64,71,19.692278480529787,18.91801929473877
64,72,19.36358070373535,18.859075164794923
64,73,19.501939010620116,19.985670471191405
64,74,19.7561824798584,19.315577507019043
64,75,20.00988178253174,19.42790069580078
64,76,19.527932739257814,20.07423038482666
64,77,19.508864402770996,19.038774490356445
64,78,19.5152925491333,21.44402904510498
64,79,20.409161949157713,19.049526405334472
64,80,19.462182235717773,20.37963523864746
64,81,19.979388999938966,19.515897369384767
64,82,21.131283378601076,19.04810905456543
64,83,19.56507511138916,19.738140678405763
64,84,19.840460777282715,19.057622146606445
64,85,19.588870429992674,19.0686336517334
64,86,21.783980941772462,19.39911994934082
64,87,20.061692810058595,20.17652473449707
64,88,23.909465789794922,19.404716873168944
64,89,20.40799674987793,20.775744438171387
64,90,20.602592277526856,20.545212745666504
64,91,20.480098915100097,19.962214469909668
64,92,20.941862106323242,20.12153911590576
64,93,20.800921630859374,20.507446479797363
64,94,20.97082576751709,20.080486297607422
64,95,20.616800117492676,19.922246742248536
64,96,21.00372180938721,21.767465591430664
64,97,21.509139251708984,19.90889263153076
64,98,21.382876777648924,19.79120616912842
64,99,20.1819709777832,20.35397090911865
64,100,20.725878524780274,19.475318717956544
128,1,17.096918487548827,16.696121501922608
128,2,17.012387466430663,17.224598503112794
128,3,16.951392364501952,16.549776077270508
128,4,17.59507827758789,16.118582248687744
128,5,16.66553611755371,16.225274085998535
128,6,16.813929557800293,16.19634552001953
128,7,16.74944324493408,16.25971508026123
128,8,16.8136287689209,17.287071895599365
128,9,16.605439949035645,16.144950294494627
128,10,17.448732948303224,16.300649642944336
128,11,16.937311935424805,16.660345458984374
128,12,17.09939498901367,16.825033378601074
128,13,17.0129186630249,16.357059478759766
128,14,17.126636695861816,16.42691535949707
128,15,17.27051830291748,16.637302589416503
128,16,17.263449668884277,17.686214256286622
128,17,18.16098556518555,16.954959869384766
128,18,18.397452735900877,17.149644660949708
128,19,17.58516483306885,17.423484802246094
128,20,17.63114242553711,16.993043518066408
128,21,17.55658893585205,17.139894676208495
128,22,17.53165760040283,18.194361686706543
128,23,17.547731018066408,17.051996612548827
128,24,18.37582359313965,17.193865394592287
128,25,22.057766342163085,17.053341102600097
128,26,17.495446586608885,17.001123046875
128,27,17.501654624938965,17.01829433441162
128,28,17.688918113708496,16.937062644958495
128,29,18.738745498657227,17.826867294311523
128,30,17.629279708862306,17.116108703613282
128,31,18.005699157714844,17.236937522888184
128,32,17.652879905700683,17.02204475402832
128,33,17.5147554397583,17.227225494384765
128,34,17.35054702758789,17.022399711608887
128,35,17.571929740905762,17.64983673095703
128,36,17.746963119506837,17.035571098327637
128,37,20.000035285949707,17.20213088989258
128,38,18.159100914001463,17.072982597351075
128,39,17.86489601135254,17.418969535827635
