context_len,source_type,n,entropy_mean,greedy_accept_top1_rate,greedy_accept_top2_rate,greedy_top2_gain_mean,seq_accept_top1_mean,seq_accept_top2_mean,seq_top2_gain_mean,seq_minus_greedy_top2,target_mass_on_draft_top2_mean,target_entropy_mean,seq_relative_gain_over_greedy_top2
64,chat,5,3.8829495958052576,0.4,0.4,0.0,0.40301949734838444,0.40348587215412407,0.00046637479681521654,0.003485872154124048,0.40002300793639733,0.6104046261520125,0.00871468038531012
64,code,5,3.806488013267517,0.0,0.2,0.2,0.015392377399629708,0.22582229832927112,0.21042992276245515,0.025822298329271104,0.2040765590874905,0.17682425053790213,0.12911149164635552
64,json_config,5,3.3993849754333496,0.0,0.0,0.0,0.27878256310445926,0.505107705063034,0.22632514195457318,0.505107705063034,0.06243799547910225,1.653369005525019,
64,math,5,4.2845532931387424,0.4,0.4,0.0,0.4522960616473831,0.5771723376646094,0.12487628171575693,0.17717233766460938,0.2915350207214516,1.0509270077571273,0.44293084416152345
64,natural_language,5,3.9293691158294677,0.2,0.2,0.0,0.2647341250198224,0.2793520600906049,0.014617935071510147,0.07935206009060491,0.1682982947448636,1.7503211498260498,0.3967603004530246
