case,context_len,draft_len,cuda_ms_mean,cuda_ms_std,cuda_ms_min,cuda_ms_max,wall_ms_mean,wall_ms_std,wall_ms_min,wall_ms_max,accepted_count_mean,rejected_index_mean
classic_spec_sampling,2048,100,25.40394229888916,0.09590802103616246,25.296735763549805,25.631519317626953,25.443534925580025,0.10097948142994961,25.332707911729813,25.686990469694138,0.0,0.0
classic_spec_sampling,2048,200,30.31457633972168,0.08093567183143886,30.222976684570312,30.45795249938965,30.351964756846428,0.08159082444365172,30.258677899837494,30.49561008810997,0.0,0.0
classic_spec_sampling,2048,300,38.92397804260254,4.484162267083842,37.3587532043457,51.6827507019043,38.96131478250027,4.484901975748161,37.394680082798004,51.72218382358551,0.0,0.0
classic_spec_sampling,2048,400,48.10795783996582,0.19998368397587124,47.82896041870117,48.408897399902344,48.14540967345238,0.20032715360422243,47.86587134003639,48.445284366607666,0.0,0.0
classic_spec_sampling,2048,500,59.08321647644043,0.26735826744459135,58.79209518432617,59.537025451660156,59.12175290286541,0.2691186537392274,58.82834643125534,59.58303436636925,0.0,0.0
classic_spec_sampling,2048,600,69.02839660644531,0.08255276733296897,68.89081573486328,69.15548706054688,69.06812153756618,0.08365345245896966,68.92983242869377,69.19538602232933,0.0,0.0
classic_spec_sampling,2048,700,84.9543556213379,0.12149869747607635,84.78125,85.24066925048828,84.99240390956402,0.12091500445163636,84.81932803988457,85.27594432234764,0.0,0.0
classic_spec_sampling,2048,800,91.15419921875,0.04975159311914523,91.10816192626953,91.27565002441406,91.19203351438046,0.05097612519213324,91.14612638950348,91.3170613348484,0.0,0.0
classic_spec_sampling,2048,900,108.0004768371582,0.15258023447326732,107.91222381591797,108.42675018310547,108.03879201412201,0.15565116864710973,107.94936120510101,108.47318172454834,0.0,0.0
classic_spec_sampling,2048,1000,111.10652542114258,0.044393349922668794,111.03043365478516,111.19436645507812,111.14265359938145,0.04495650253344482,111.06519028544426,111.23132333159447,0.0,0.0
classic_spec_sampling,2048,1100,133.52763977050782,0.0722617071682046,133.40963745117188,133.62832641601562,133.56517888605595,0.07283920308499127,133.44551995396614,133.66536796092987,0.0,0.0
