case,context_len,draft_len,repeat_idx,cuda_ms,wall_ms,accepted_count,rejected_index
classic_spec_sampling,2048,600,4,68.94924926757812,68.98801028728485,0.0,0.0
target_only,2048,600,5,68.36198425292969,68.39044764637947,,
classic_spec_sampling,2048,600,5,69.12403106689453,69.16272267699242,0.0,0.0
target_only,2048,600,6,68.44496154785156,68.47456470131874,,
classic_spec_sampling,2048,600,6,69.01446533203125,69.05284151434898,0.0,0.0
target_only,2048,600,7,68.30716705322266,68.33823025226593,,
classic_spec_sampling,2048,600,7,69.11334228515625,69.15842369198799,0.0,0.0
target_only,2048,600,8,68.7266845703125,68.75688955187798,,
classic_spec_sampling,2048,600,8,69.15548706054688,69.19538602232933,0.0,0.0
target_only,2048,600,9,68.35286712646484,68.38098913431168,,
classic_spec_sampling,2048,600,9,69.04499053955078,69.08787414431572,0.0,0.0
target_only,2048,700,0,84.34210968017578,84.37424153089523,,
classic_spec_sampling,2048,700,0,85.24066925048828,85.27594432234764,0.0,0.0
target_only,2048,700,1,84.24435424804688,84.27409082651138,,
classic_spec_sampling,2048,700,1,84.78125,84.81932803988457,0.0,0.0
target_only,2048,700,2,84.36566162109375,84.39474552869797,,
classic_spec_sampling,2048,700,2,84.89673614501953,84.93293449282646,0.0,0.0
target_only,2048,700,3,84.12735748291016,84.15596932172775,,
classic_spec_sampling,2048,700,3,84.92684936523438,84.96430516242981,0.0,0.0
target_only,2048,700,4,84.26959991455078,84.29576456546783,,
classic_spec_sampling,2048,700,4,84.96701049804688,85.01232042908669,0.0,0.0
target_only,2048,700,5,84.1968002319336,84.22603830695152,,
classic_spec_sampling,2048,700,5,84.91741180419922,84.95387434959412,0.0,0.0
target_only,2048,700,6,84.15628814697266,84.18434485793114,,
classic_spec_sampling,2048,700,6,84.93183898925781,84.96842160820961,0.0,0.0
target_only,2048,700,7,84.15987396240234,84.18893814086914,,
classic_spec_sampling,2048,700,7,85.05951690673828,85.0965790450573,0.0,0.0
target_only,2048,700,8,84.14918518066406,84.18046310544014,,
classic_spec_sampling,2048,700,8,84.90857696533203,84.94626358151436,0.0,0.0
target_only,2048,700,9,84.09657287597656,84.12525057792664,,
classic_spec_sampling,2048,700,9,84.9136962890625,84.95406806468964,0.0,0.0
target_only,2048,800,0,90.35174560546875,90.38114175200462,,
classic_spec_sampling,2048,800,0,91.20169830322266,91.23967215418816,0.0,0.0
target_only,2048,800,1,90.37468719482422,90.40436893701553,,
classic_spec_sampling,2048,800,1,91.12169647216797,91.15881100296974,0.0,0.0
target_only,2048,800,2,90.33638763427734,90.36555886268616,,
classic_spec_sampling,2048,800,2,91.10816192626953,91.14612638950348,0.0,0.0
target_only,2048,800,3,90.38758087158203,90.42443335056305,,
classic_spec_sampling,2048,800,3,91.14678192138672,91.18364751338959,0.0,0.0
target_only,2048,800,4,90.38249969482422,90.41332826018333,,
classic_spec_sampling,2048,800,4,91.12646484375,91.16314351558685,0.0,0.0
target_only,2048,800,5,90.39087677001953,90.42007848620415,,
classic_spec_sampling,2048,800,5,91.15452575683594,91.19367972016335,0.0,0.0
target_only,2048,800,6,90.3733139038086,90.40185064077377,,
classic_spec_sampling,2048,800,6,91.14505767822266,91.18185937404633,0.0,0.0
target_only,2048,800,7,90.38985443115234,90.42002260684967,,
classic_spec_sampling,2048,800,7,91.13833618164062,91.17604419589043,0.0,0.0
target_only,2048,800,8,90.36617279052734,90.39373323321342,,
classic_spec_sampling,2048,800,8,91.27565002441406,91.3170613348484,0.0,0.0
target_only,2048,800,9,90.43014526367188,90.4591716825962,,
classic_spec_sampling,2048,800,9,91.12361907958984,91.16028994321823,0.0,0.0
target_only,2048,900,0,107.08812713623047,107.11721330881119,,
classic_spec_sampling,2048,900,0,107.93443298339844,107.97103494405746,0.0,0.0
target_only,2048,900,1,107.11068725585938,107.13934898376465,,
classic_spec_sampling,2048,900,1,108.42675018310547,108.47318172454834,0.0,0.0
target_only,2048,900,2,107.2643814086914,107.29416459798813,,
classic_spec_sampling,2048,900,2,107.96348571777344,108.00021514296532,0.0,0.0
target_only,2048,900,3,107.17021179199219,107.19804465770721,,
