timestamp_utc,model_key,model_label,model_path,backend,tensor_parallel_size,dataset,dataset_purpose,repeat,batch_index,num_prompts,prompt_tokens,output_tokens,wall_s,output_tokens_per_s,total_tokens_per_s,max_new_tokens,batch_size
2026-07-06T09:39:43,qwen2.5-32b,Qwen2.5-32B-Instruct,/root/autodl-tmp/Model/Qwen2.5-32B-Instruct,vllm,2,gsm8k,math reasoning,0,0,1,101,1,35.46790963038802,0.028194500618193324,2.875839063055719,1,1
2026-07-06T09:39:43,qwen2.5-32b,Qwen2.5-32B-Instruct,/root/autodl-tmp/Model/Qwen2.5-32B-Instruct,vllm,2,mbpp,code generation,0,0,1,57,1,0.035635072737932205,28.06224102176554,1627.6099792624013,1,1
2026-07-06T09:39:43,qwen2.5-32b,Qwen2.5-32B-Instruct,/root/autodl-tmp/Model/Qwen2.5-32B-Instruct,vllm,2,wikitext,text continuation,0,0,1,242,1,0.050866298377513885,19.659382182251797,4777.229870287187,1,1
